"id","date","confirmed","deaths","recovered","tests","vaccines","people_vaccinated","people_fully_vaccinated","hosp","icu","vent","school_closing","workplace_closing","cancel_events","gatherings_restrictions","transport_closing","stay_home_restrictions","internal_movement_restrictions","international_movement_restrictions","information_campaigns","testing_policy","contact_tracing","facial_coverings","vaccination_policy","elderly_people_protection","government_response_index","stringency_index","containment_health_index","economic_support_index","administrative_area_level","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","latitude","longitude","population","iso_alpha_3","iso_alpha_2","iso_numeric","iso_currency","key_local","key_google_mobility","key_apple_mobility","key_jhu_csse","key_nuts","key_gadm"
"97a59c79",2021-04-20,1615849,29156,1534316,17350240,2631877,1725496,896079,4164,942,471,2,2,2,4,1,0,0,3,2,3,2,3,3,2,64.69,62.04,68.57,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-04-21,1618824,29220,1540604,17602401,2693973,1773228,NA,4005,908,460,2,2,2,4,1,0,0,3,2,3,2,3,3,2,64.69,62.04,68.57,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-04-22,1621471,29276,1545221,17854397,2765834,1827728,913469,3771,839,420,2,2,2,4,1,0,0,3,2,3,2,3,3,2,64.69,62.04,68.57,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-04-23,1624095,29330,1549420,18031040,2827657,1877710,925531,3552,792,406,2,2,2,4,1,0,0,3,2,3,2,3,3,2,64.69,62.04,68.57,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-04-24,1625417,29387,1550853,18086483,2850778,1895579,930797,3205,755,379,2,2,2,4,1,0,0,3,2,3,2,3,3,2,64.69,62.04,68.57,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-04-25,1626250,29440,1552016,18148064,2869465,1910282,934797,3196,763,373,2,2,2,4,1,0,0,3,2,3,2,3,3,2,64.69,62.04,68.57,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-04-26,1628864,29498,1557595,18474865,2926071,1959860,NA,3346,741,362,2,2,2,4,1,0,0,3,2,3,2,3,3,2,64.69,62.04,68.57,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-04-27,1632125,29549,1561735,18752776,2986349,2008824,947038,3173,716,361,2,2,2,4,1,0,0,3,2,3,2,3,3,2,64.69,62.04,68.57,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-04-28,1634626,29616,1565308,19010738,3057670,2067573,961055,3025,689,335,2,2,2,4,1,0,0,3,2,3,2,3,3,2,64.69,62.04,68.57,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-04-29,1636866,29659,1568349,19268677,3137572,2133168,976966,2855,640,303,2,2,2,4,1,0,0,3,2,3,2,3,3,2,64.69,62.04,68.57,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-04-30,1639056,29709,1571376,19447580,3208390,2195451,986960,2698,580,278,2,2,2,4,1,0,0,3,2,3,2,3,3,2,64.69,62.04,68.57,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-01,1640238,29742,1572392,19493525,3231139,2214844,990426,2485,555,262,2,2,2,4,1,0,0,3,2,3,2,3,3,2,64.69,62.04,68.57,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-02,1640758,29778,1573187,19569636,3252336,2233790,992718,2510,559,267,2,2,2,4,1,0,0,3,2,3,2,3,3,2,64.69,62.04,68.57,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-03,1642989,29818,1577695,19939005,3323517,2301013,997801,2706,564,263,2,2,2,4,1,0,0,3,2,3,2,3,3,2,64.69,62.04,68.57,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-04,1645421,29862,1580949,20241551,3396854,2367544,1006172,2554,545,250,2,2,2,4,1,0,0,3,2,3,2,3,3,2,64.69,62.04,68.57,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-05,1647312,29899,1583703,20512853,3477517,2440735,1015617,2379,503,232,2,2,2,4,1,0,0,3,2,3,2,3,3,2,64.69,62.04,68.57,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-06,1648900,29942,1586299,20777908,3566730,2521164,1026365,2241,464,218,2,2,2,4,1,0,0,3,2,3,2,3,3,2,64.69,62.04,68.57,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-07,1650553,29971,1589035,20960443,3652253,2598474,1036504,2145,439,199,2,2,2,4,1,0,0,3,2,3,2,3,3,2,64.69,62.04,68.57,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-08,1651285,30003,1589881,21010780,3683438,2628017,1038302,1900,412,184,2,2,2,4,1,0,0,3,2,3,2,3,3,2,64.69,62.04,68.57,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-09,1651675,30038,1590519,21085059,3708886,2652252,1039527,1882,416,181,2,2,2,4,1,0,0,3,2,3,2,3,3,2,64.69,62.04,68.57,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-10,1653239,30071,1594325,21462150,3787233,2725034,1046776,2006,424,184,2,2,2,4,1,0,0,3,2,3,2,3,3,2,64.69,62.04,68.57,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-11,1654943,30104,1596986,21757414,3870375,2801167,1055608,1852,401,164,2,2,2,4,1,0,0,3,2,3,2,2,3,2,63.12,62.04,66.79,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-12,1656219,30137,1599370,22020722,3957851,2881090,NA,1740,379,155,2,2,2,4,1,0,0,3,2,3,2,2,3,2,63.12,62.04,66.79,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-13,1657454,30159,1601466,22289369,4049566,2965130,1064794,1644,369,153,2,2,2,4,1,0,0,3,2,3,2,2,3,2,63.12,62.04,66.79,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-14,1658514,30177,1603610,22473990,4135839,3044690,1072622,1556,343,138,2,2,2,4,1,0,0,3,2,3,2,2,3,2,63.12,62.04,66.79,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-15,1659113,30193,1604265,22529083,4170014,3076661,1074909,1353,309,122,2,2,2,4,1,0,0,3,2,3,2,2,3,2,63.12,62.04,66.79,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-16,1659374,30206,1604837,22602714,4197106,3102477,1076199,1339,306,122,2,2,2,4,1,0,0,3,2,3,2,2,3,2,63.12,62.04,66.79,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-17,1660518,30229,1607669,23025286,4275514,3175005,NA,1418,297,113,2,2,2,2,1,0,0,3,2,3,2,2,3,2,60,56.48,63.21,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-18,1661732,30243,1609671,23340150,4359602,3246981,1089317,1278,279,107,2,2,2,2,1,0,0,3,2,3,2,2,3,2,60,56.48,63.21,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-19,1662517,30260,1611496,23627352,4451032,3324474,1104485,1169,251,100,2,2,2,2,1,0,0,3,2,3,2,2,3,2,60,56.48,63.21,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-20,1663209,30277,1613006,23915846,4551944,3399967,1131540,1081,220,92,2,2,2,2,1,0,0,3,2,3,2,2,3,2,60,56.48,63.21,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-21,1663892,30290,1614554,24143134,4647173,3468825,1159342,1030,194,76,2,2,2,2,1,0,0,3,2,3,2,2,3,2,60,56.48,63.21,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-22,1664229,30301,1614949,24200864,4690707,3501301,1170588,884,191,71,2,2,2,2,1,0,0,3,2,3,2,2,3,2,60,56.48,63.21,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-23,1664428,30314,1615328,24273115,4722176,3523751,1179624,865,189,68,2,2,2,2,1,0,0,3,2,3,2,2,4,3,63.33,56.48,67.02,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-24,1665133,30320,1617415,24661461,4801763,3570970,NA,897,185,66,2,2,2,2,1,0,0,3,2,3,2,2,4,3,63.33,56.48,67.02,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-25,1665802,30328,1618894,24940058,4887741,3622898,1215455,804,164,62,2,2,2,2,1,0,0,3,2,3,2,2,4,3,63.33,56.48,67.02,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-26,1666357,30338,1620181,25183299,4991129,3690660,NA,776,156,64,2,2,2,2,1,0,0,3,2,3,2,2,4,3,63.33,56.48,67.02,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-27,1666874,30354,1621251,25431377,5097800,3752102,1262793,680,147,60,2,2,2,2,1,0,0,3,2,3,2,2,4,3,63.33,56.48,67.02,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-28,1667338,30361,1622324,25633587,5204032,3813856,1309385,626,127,55,2,2,2,2,1,0,0,3,2,3,2,2,4,3,63.33,56.48,67.02,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-29,1667561,30367,1622685,25689543,5250312,3843139,1326532,523,113,43,2,2,2,2,1,0,0,3,2,3,2,2,4,3,63.33,56.48,67.02,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-30,1667674,30371,1622991,25754542,5287183,3865562,1341000,521,113,43,2,2,2,2,1,0,0,3,2,3,2,2,4,3,63.33,56.48,67.02,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-05-31,1668200,30381,1624414,26109674,5388592,3921313,1388517,559,118,46,2,2,2,2,1,0,0,3,2,3,2,2,4,3,63.33,56.48,67.02,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-06-01,1668685,30388,1625422,26362438,5494297,3980441,1437382,482,98,43,2,2,2,2,1,0,0,3,2,3,2,2,4,3,63.33,56.48,67.02,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-06-02,1669043,30393,1626147,26589961,5608804,4043420,NA,446,91,40,2,2,2,2,1,0,0,3,2,3,2,2,4,3,63.33,56.48,67.02,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-06-03,1669480,30396,1626793,26829255,5724466,4101683,1497571,397,86,36,2,2,2,2,1,0,0,3,2,3,2,2,4,3,63.33,56.48,67.02,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-06-04,1669811,30403,1627475,27020447,5841760,4164832,1554955,370,72,30,2,2,2,2,1,0,0,3,2,3,2,2,4,3,63.33,56.48,67.02,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-06-05,1669964,30406,1627703,27071627,5894759,4199044,1573878,305,60,22,2,2,2,2,1,0,0,3,2,3,2,2,4,3,63.33,56.48,67.02,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-06-06,1670063,30410,1627876,27127099,5936821,4226019,1589050,304,61,20,2,2,2,2,1,0,0,3,2,3,2,2,4,3,63.33,56.48,67.02,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
"97a59c79",2021-06-07,1670363,30414,1628749,27421398,6053027,4289721,NA,306,58,19,1,2,2,2,1,0,0,3,2,3,2,2,4,3,61.25,52.78,64.64,37.5,1,"Czech Republic",NA,NA,49.8037633,15.4749126,10629928,"CZE","CZ",203,"CZK",NA,"ChIJQ4Ld14-UC0cRb1jb03UcZvg","Czech Republic","CZ",NA,"CZE"
