"id","date","confirmed","deaths","recovered","tests","vaccines","people_vaccinated","people_fully_vaccinated","hosp","icu","vent","school_closing","workplace_closing","cancel_events","gatherings_restrictions","transport_closing","stay_home_restrictions","internal_movement_restrictions","international_movement_restrictions","information_campaigns","testing_policy","contact_tracing","facial_coverings","vaccination_policy","elderly_people_protection","government_response_index","stringency_index","containment_health_index","economic_support_index","administrative_area_level","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","latitude","longitude","population","iso_alpha_3","iso_alpha_2","iso_numeric","iso_currency","key_local","key_google_mobility","key_apple_mobility","key_jhu_csse","key_nuts","key_gadm"
"e76de189",2021-03-31,29305,913,25813,15613220,379631,371478,8153,76,1,NA,-3,-3,-2,-4,-1,-2,-2,4,2,2,2,-3,4,-3,66.98,75.46,76.55,0,1,"Australia",NA,NA,-31.9961875,141.2327875,24982688,"AUS","AU",36,"AUD",NA,"ChIJ38WHZwf9KysRUhNblaFnglM","Australia","AU",NA,"AUS"
"e76de189",2021-04-01,29323,913,25813,15698886,419665,410396,9269,87,1,NA,-1,-1,-1,-3,-1,0,-2,4,2,2,2,-3,4,-3,50.83,46.76,58.1,0,1,"Australia",NA,NA,-31.9961875,141.2327875,24982688,"AUS","AU",36,"AUD",NA,"ChIJ38WHZwf9KysRUhNblaFnglM","Australia","AU",NA,"AUS"
"e76de189",2021-04-02,29335,913,25815,15776966,446031,435722,10309,86,1,NA,-1,-1,-1,-3,-1,0,-2,4,2,2,2,-3,4,-3,50.83,46.76,58.1,0,1,"Australia",NA,NA,-31.9961875,141.2327875,24982688,"AUS","AU",36,"AUD",NA,"ChIJ38WHZwf9KysRUhNblaFnglM","Australia","AU",NA,"AUS"
"e76de189",2021-04-03,29341,913,25828,15833044,450477,439992,10485,78,2,NA,-1,-1,-1,-3,-1,0,-2,4,2,2,2,-3,4,-3,50.83,46.76,58.1,0,1,"Australia",NA,NA,-31.9961875,141.2327875,24982688,"AUS","AU",36,"AUD",NA,"ChIJ38WHZwf9KysRUhNblaFnglM","Australia","AU",NA,"AUS"
"e76de189",2021-04-04,29348,913,25830,15865399,455577,444965,10612,81,3,NA,-1,-1,-1,-3,-1,0,-2,4,2,2,2,-3,4,-3,50.83,46.76,58.1,0,1,"Australia",NA,NA,-31.9961875,141.2327875,24982688,"AUS","AU",36,"AUD",NA,"ChIJ38WHZwf9KysRUhNblaFnglM","Australia","AU",NA,"AUS"
"e76de189",2021-04-05,29357,913,25831,15892476,456774,446035,10739,84,3,NA,-1,-1,-1,-3,-1,0,-2,4,2,2,2,-3,4,-3,50.83,46.76,58.1,0,1,"Australia",NA,NA,-31.9961875,141.2327875,24982688,"AUS","AU",36,"AUD",NA,"ChIJ38WHZwf9KysRUhNblaFnglM","Australia","AU",NA,"AUS"
"e76de189",2021-04-06,29365,913,25841,15921057,461521,450745,10776,79,2,NA,-1,-1,-1,-3,-1,0,-2,4,2,2,2,-3,4,-3,50.83,46.76,58.1,0,1,"Australia",NA,NA,-31.9961875,141.2327875,24982688,"AUS","AU",36,"AUD",NA,"ChIJ38WHZwf9KysRUhNblaFnglM","Australia","AU",NA,"AUS"
"e76de189",2021-04-07,29379,913,25851,15953618,484900,473254,11646,82,2,NA,-1,-1,-1,-3,-1,0,-2,4,2,2,2,-3,4,-3,50.83,46.76,58.1,0,1,"Australia",NA,NA,-31.9961875,141.2327875,24982688,"AUS","AU",36,"AUD",NA,"ChIJ38WHZwf9KysRUhNblaFnglM","Australia","AU",NA,"AUS"
"e76de189",2021-04-08,29385,913,25859,15998167,509955,496700,13255,76,2,NA,-1,-1,-1,-3,-1,0,-2,4,2,2,2,-3,4,-3,50.83,46.76,58.1,0,1,"Australia",NA,NA,-31.9961875,141.2327875,24982688,"AUS","AU",36,"AUD",NA,"ChIJ38WHZwf9KysRUhNblaFnglM","Australia","AU",NA,"AUS"
"e76de189",2021-04-09,29390,913,25873,16049155,1077511,1063376,14135,76,2,NA,-1,-1,-1,-3,-1,0,-2,4,2,2,2,-3,4,-3,50.83,46.76,58.1,0,1,"Australia",NA,NA,-31.9961875,141.2327875,24982688,"AUS","AU",36,"AUD",NA,"ChIJ38WHZwf9KysRUhNblaFnglM","Australia","AU",NA,"AUS"
