0.19391,0.20551,0.25841,0.253,0.23283,0.20708,0.15203,0.10556,0.064891,0.028901,0.025221,0.012482,0.0074244,0.0043876,0.0021892,0.0018911,0.0065272,0.0083366,0.035242,0.044194,0.073697,0.076006,0.10578,0.10646,0.12326,0.11939,0.10899,0.098236,0.077784,0.063197,0.058314,0.053064
0.12773,0.15359,0.21738,0.23885,0.22849,0.23995,0.19993,0.19469,0.16343,0.13651,0.087271,0.068235,0.05871,0.041367,0.018248,0.012701,0.0087271,0.0077951,0.022214,0.026085,0.040462,0.053495,0.078544,0.090506,0.14677,0.14208,0.19517,0.16928,0.18486,0.15154,0.13329,0.10919
0.1275,0.18044,0.21476,0.25135,0.23665,0.23747,0.21636,0.17066,0.13191,0.080981,0.051687,0.030635,0.017725,0.0084022,0.0042096,0.0021496,0.0021337,0.0052793,0.010156,0.02912,0.051473,0.069764,0.081238,0.10141,0.10989,0.12029,0.11862,0.10984,0.10301,0.081789,0.065888,0.058296
