0.00050444,0.00033895,0.0014124,0.00089951,0.0012107,0.00069727,0,-4.7191e-05,0.00063896,0.00046296,0.00060533,0.00028522,0.0029258,0.0020432,0.0088277,0.0081814,0.019421,0.019383,0.037648,0.043065,0.099375,0.0857,0.18801,0.17818,0.19813,0.20093,0.25321,0.25801,0.26739,0.25156,0.17592,0.17355
0,3.6507e-05,0,8.1811e-05,0,3.9754e-05,0,-1.9436e-05,0,6.009e-05,0,-6.2406e-06,0,0.00024357,0.0053095,0.0055807,0.015928,0.01606,0.047785,0.04618,0.042476,0.047109,0.13008,0.13334,0.18583,0.18279,0.26813,0.25728,0.26813,0.25173,0.26813,0.23829
0.0001612,0.00011996,0.00075226,0.00049626,0.0010926,0.00066402,0.00028658,0.00015274,0,4.3122e-05,0.00093137,0.00053725,0.00046569,0.00044565,0,0.0015701,0.00026866,0.0043769,0.0017015,0.012217,0.0035464,0.016391,0.010782,0.042306,0.03104,0.064017,0.094785,0.11681,0.19636,0.1719,0.26761,0.20371
