0.011362,0.017761,0.012464,0.01135,0.0018318,0,0.0048765,0.0094684,0.017786,0.023133,0.043097,0.068531,0.10945,0.17424,0.22454,0.25586,0.22803,0.18043,0.1664,0.17252,0.17213,0.13902,0.10936,0.064818,0.040262,0.026586,0.020001,0.027947,0.028207,0.037106,0.037502,0.073074,0.11548
0.10634,0.10355,0.047575,0.047575,0.016791,0.030784,0.030784,0.013993,0,0.01959,0.039179,0.050374,0.041978,0.072762,0.14552,0.12873,0.23508,0.24627,0.27426,0.23228,0.1931,0.22108,0.1819,0.14552,0.13153,0.086754,0.10075,0.14832,0.11194,0.086754,0.089553,0.10634,0.15952
0.020353,0.021565,0.021644,0.020979,0.01435,0.0086791,0,0.004446,0.0086657,0.0088255,0.01395,0.034437,0.055921,0.094471,0.14738,0.20525,0.25144,0.24464,0.22141,0.17441,0.17551,0.16908,0.16255,0.12169,0.083982,0.049558,0.024613,0.027435,0.023122,0.025611,0.02842,0.041372,0.051023
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
