0.080765,0.12225,0.13399,0.14381,0.12703,0.13223,0.13009,0.15598,0.19671,0.21067,0.23287,0.23677,0.25796,0.22253,0.16301,0.13287,0.085683,0.061482,0.035463,0.020026,0.013513,0.0060904,0.0038026,0.0028658,0.0019391,0.0019516,0.0011382,0.00089901,0,0.0023269,0.0029086,0.006832,0.0098589
0.085695,0.1306,0.17413,0.18235,0.18874,0.1945,0.19313,0.19604,0.21047,0.22188,0.24043,0.24374,0.23232,0.22365,0.18828,0.15291,0.11262,0.081473,0.055,0.034518,0.024533,0.01278,0.0047925,0.0058766,0.002111,0.001027,0.0011981,0.0014264,0,0.0018257,0.00039938,0.0016546,0.0057054
0.065828,0.082036,0.11265,0.13694,0.14379,0.11603,0.097228,0.16301,0.17951,0.20543,0.21018,0.20715,0.24031,0.25674,0.20933,0.13592,0.12491,0.075399,0.056557,0.024633,0.029526,0.012383,0.011088,0.0050445,0.0023963,0.0040094,0.001195,0.0040472,0.00056791,0,0.0021155,0.0043141,0.0059423
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
